id,en,ja,pos,theme,level,is_frequent
1108,avid,熱心な,adjective,adj_quality,toeic900,0
1109,awkward,ぎこちない,adjective,adj_quality,toeic900,0
1110,back-ordered,入荷待ちの,adjective,adj_quality,toeic900,0
1111,barefoot,はだしの,adjective,adj_quality,toeic900,0
1112,be adept at,～がうまい,adjective,adj_quality,toeic900,0
1113,be averse to,〜を嫌っている,adjective,adj_quality,toeic900,0
1114,be keen to,〜することに熱心である,adjective,adj_quality,toeic900,0
1115,be native to,～原産である,adjective,adj_quality,toeic900,0
1116,be open to,〜を受け入れる用意がある,adjective,adj_quality,toeic900,0
1117,be worthy of,〜にふさわしい,adjective,adj_quality,toeic900,0
1118,belated,遅れた,adjective,adj_quality,toeic900,0
1119,biased,偏見のある,adjective,adj_quality,toeic900,0
1120,bilateral,二者間の,adjective,adj_quality,toeic900,0
1121,bleak,先行きが暗い,adjective,adj_quality,toeic900,0
1122,blunt,切れ味の悪い,adjective,adj_quality,toeic900,0
1123,blurry,ぼやけた,adjective,adj_quality,toeic900,0
1124,botanical,植物の,adjective,adj_quality,toeic900,0
1125,bothersome,厄介な,adjective,adj_quality,toeic900,0
1126,bountiful,豊富な,adjective,adj_quality,toeic900,0
1127,brisk,好調な,adjective,adj_quality,toeic900,0
1128,bumpy,でこぼこした,adjective,adj_quality,toeic900,0
1129,bureaucratic,官僚的な,adjective,adj_quality,toeic900,0
1130,bustling,にぎやかな,adjective,adj_quality,toeic900,0
1131,cardinal,極めて重要な,adjective,adj_quality,toeic900,0
1132,clerical,事務の,adjective,adj_quality,toeic900,0
1133,coarse,粗野な,adjective,adj_quality,toeic900,0
1134,coherent,首尾一貫した,adjective,adj_quality,toeic900,0
1135,collapsible,折りたたみ式の,adjective,adj_quality,toeic900,0
1136,combustible,可燃性の,adjective,adj_quality,toeic900,0
1137,commendable,賞賛すべき,adjective,adj_quality,toeic900,0
1138,commensurate,相応の,adjective,adj_quality,toeic900,0
1139,compatible,互換性のある,adjective,adj_quality,toeic900,0
1140,compelling,説得力のある,adjective,adj_quality,toeic900,0
1141,conceited,うぬぼれた,adjective,adj_quality,toeic900,0
1142,conceivable,考えられる,adjective,adj_quality,toeic900,0
1143,concerted,協調した,adjective,adj_quality,toeic900,0
1144,conducive,助けになる,adjective,adj_quality,toeic900,0
1145,congenial,人当たりのよい,adjective,adj_quality,toeic900,0
1146,congested,混雑した,adjective,adj_quality,toeic900,0
1147,conspicuous,人目をひく,adjective,adj_quality,toeic900,0
1148,constructive,建設的な,adjective,adj_quality,toeic900,0
1149,consular,領事の,adjective,adj_quality,toeic900,0
1150,contingent,条件付きの,adjective,adj_quality,toeic900,0
1151,convertible,転換できる,adjective,adj_quality,toeic900,0
1152,cordial,心のこもった,adjective,adj_quality,toeic900,0
1153,counterfeit,偽の,adjective,adj_quality,toeic900,0
1154,courteous,礼儀正しい,adjective,adj_quality,toeic900,0
1155,crude,大まかな,adjective,adj_quality,toeic900,0
1156,culinary,料理の,adjective,adj_quality,toeic900,0
1157,culminating,集大成の,adjective,adj_quality,toeic900,0
1158,cumulative,累積的な,adjective,adj_quality,toeic900,0
1159,decisive,決定的な,adjective,adj_quality,toeic900,0
1160,decorative,装飾的な,adjective,adj_quality,toeic900,0
1161,deductible,控除できる,adjective,adj_quality,toeic900,0
1162,delectable,おいしい,adjective,adj_quality,toeic900,0
1163,delinquent,滞納している,adjective,adj_quality,toeic900,0
1164,demographic,人口統計の,adjective,adj_quality,toeic900,0
1165,dependable,信頼できる,adjective,adj_quality,toeic900,0
1166,desperate,必死の,adjective,adj_quality,toeic900,0
1167,detrimental,有害な,adjective,adj_quality,toeic900,0
1168,diabetic,糖尿病の,adjective,adj_quality,toeic900,0
1169,diagnostic,診断用の,adjective,adj_quality,toeic900,0
1170,dim,薄暗い,adjective,adj_quality,toeic900,0
1171,disastrous,破滅的な,adjective,adj_quality,toeic900,0
1172,discerning,目の肥えた,adjective,adj_quality,toeic900,0
1173,discontent,不満な,adjective,adj_quality,toeic900,0
1174,discreet,口が堅い,adjective,adj_quality,toeic900,0
1175,dismal,陰気な,adjective,adj_quality,toeic900,0
1176,doable,実行可能な,adjective,adj_quality,toeic900,0
1177,drastic,抜本的な,adjective,adj_quality,toeic900,0
1178,dubious,怪しい,adjective,adj_quality,toeic900,0
1179,eloquent,雄弁な,adjective,adj_quality,toeic900,0
1180,eminent,著名な,adjective,adj_quality,toeic900,0
1181,enchanting,魅惑的な,adjective,adj_quality,toeic900,0
1182,engaging,興味をそそる,adjective,adj_quality,toeic900,0
1183,enlightening,啓発的な,adjective,adj_quality,toeic900,0
1184,ensuing,次の,adjective,adj_quality,toeic900,0
1185,enviable,羨ましい,adjective,adj_quality,toeic900,0
1186,epidemic,流行性の,adjective,adj_quality,toeic900,0
1187,equivocal,曖昧な,adjective,adj_quality,toeic900,0
1188,erroneous,誤った,adjective,adj_quality,toeic900,0
1189,established,定評のある,adjective,adj_quality,toeic900,0
1190,exacting,厳格な,adjective,adj_quality,toeic900,0
1191,exemplary,模範的な,adjective,adj_quality,toeic900,0
1192,exhaustive,徹底的な,adjective,adj_quality,toeic900,0
1193,exhilarating,爽快な,adjective,adj_quality,toeic900,0
1194,exorbitant,法外な,adjective,adj_quality,toeic900,0
1195,expansive,広大な,adjective,adj_quality,toeic900,0
1196,expedient,都合のいい,adjective,adj_quality,toeic900,0
1197,exquisite,優美な,adjective,adj_quality,toeic900,0
1198,extravagant,贅沢な,adjective,adj_quality,toeic900,0
1199,fabulous,非常によい,adjective,adj_quality,toeic900,0
1200,feasible,実現可能な,adjective,adj_quality,toeic900,0
1201,fervid,熱烈な,adjective,adj_quality,toeic900,0
1202,fierce,激しい,adjective,adj_quality,toeic900,0
1203,flammable,燃えやすい,adjective,adj_quality,toeic900,0
1204,flashy,派手な,adjective,adj_quality,toeic900,0
1205,flawless,欠点のない,adjective,adj_quality,toeic900,0
1206,fluorescent,蛍光色の,adjective,adj_quality,toeic900,0
1207,follow-up,フォローアップの,adjective,adj_quality,toeic900,0
1208,forbidding,近寄りがたい,adjective,adj_quality,toeic900,0
1209,foremost,最優先の,adjective,adj_quality,toeic900,0
1210,formidable,手強い,adjective,adj_quality,toeic900,0
1211,forthcoming,今度の,adjective,adj_quality,toeic900,0
1212,fringe,付随的な,adjective,adj_quality,toeic900,0
1213,functional,実用的な,adjective,adj_quality,toeic900,0
1214,furious,猛烈に怒っている,adjective,adj_quality,toeic900,0
1215,futile,無駄な,adjective,adj_quality,toeic900,0
1216,generic,総称的な,adjective,adj_quality,toeic900,0
1217,gorgeous,見事な,adjective,adj_quality,toeic900,0
1218,hands-on,実践的な,adjective,adj_quality,toeic900,0
1219,haphazard,行き当たりばったりの,adjective,adj_quality,toeic900,0
1220,hardworking,勤勉な,adjective,adj_quality,toeic900,0
1221,hectic,慌ただしい,adjective,adj_quality,toeic900,0
1222,hilarious,非常に面白い,adjective,adj_quality,toeic900,0
1223,hourly,時給の,adjective,adj_quality,toeic900,0
1224,humiliating,屈辱的な,adjective,adj_quality,toeic900,0
1225,hygienic,衛生的な,adjective,adj_quality,toeic900,0
1226,idyllic,のどかな,adjective,adj_quality,toeic900,0
1227,illegible,判読できない,adjective,adj_quality,toeic900,0
1228,imminent,差し迫った,adjective,adj_quality,toeic900,0
1229,impartial,公平な,adjective,adj_quality,toeic900,0
1230,impeccable,非の打ちどころのない,adjective,adj_quality,toeic900,0
1231,impending,差し迫った,adjective,adj_quality,toeic900,0
1232,imperative,必須の,adjective,adj_quality,toeic900,0
1233,implicit,暗黙の,adjective,adj_quality,toeic900,0
1234,impromptu,即興の,adjective,adj_quality,toeic900,0
1235,imprudent,軽率な,adjective,adj_quality,toeic900,0
1236,in demand,需要がある,adjective,adj_quality,toeic900,0
1237,in force,効力がある,adjective,adj_quality,toeic900,0
1238,in question,該当の,adjective,adj_quality,toeic900,0
1239,in stock,在庫がある,adjective,adj_quality,toeic900,0
1240,in-depth,徹底的な,adjective,adj_quality,toeic900,0
1241,in-house,社内の,adjective,adj_quality,toeic900,0
1242,inactive,非稼働の,adjective,adj_quality,toeic900,0
1243,inaugural,就任の,adjective,adj_quality,toeic900,0
1244,incisive,鋭い,adjective,adj_quality,toeic900,0
1245,incoherent,支離滅裂な,adjective,adj_quality,toeic900,0
1246,incomparable,比べものにならない,adjective,adj_quality,toeic900,0
1247,incompetent,無能な,adjective,adj_quality,toeic900,0
1248,incorporated,法人化された,adjective,adj_quality,toeic900,0
1249,incumbent,現職の,adjective,adj_quality,toeic900,0
1250,indicative,示している,adjective,adj_quality,toeic900,0
1251,infamous,悪名高い,adjective,adj_quality,toeic900,0
1252,inherent,固有の,adjective,adj_quality,toeic900,0
1253,insolvent,支払い不能の,adjective,adj_quality,toeic900,0
1254,instrumental,重要な,adjective,adj_quality,toeic900,0
1255,insufficient,不十分な,adjective,adj_quality,toeic900,0
1256,insulting,侮辱的な,adjective,adj_quality,toeic900,0
1257,intact,無傷の,adjective,adj_quality,toeic900,0
1258,intangible,無形の,adjective,adj_quality,toeic900,0
1259,integral,不可欠な,adjective,adj_quality,toeic900,0
1260,interactive,双方向の,adjective,adj_quality,toeic900,0
1261,interim,暫定的な,adjective,adj_quality,toeic900,0
1262,intimidating,威圧的な,adjective,adj_quality,toeic900,0
1263,intricate,複雑な,adjective,adj_quality,toeic900,0
1264,intriguing,興味をそそる,adjective,adj_quality,toeic900,0
1265,invariable,不変の,adjective,adj_quality,toeic900,0
1266,irrational,不合理な,adjective,adj_quality,toeic900,0
1267,irregular,不規則な,adjective,adj_quality,toeic900,0
1268,irrelevant,無関係な,adjective,adj_quality,toeic900,0
1269,jam-packed,ぎゅうぎゅう詰めの,adjective,adj_quality,toeic900,0
1270,janitorial,清掃の,adjective,adj_quality,toeic900,0
1271,judicial,司法の,adjective,adj_quality,toeic900,0
1272,judicious,思慮深い,adjective,adj_quality,toeic900,0
1273,laborious,時間と労力のかかる,adjective,adj_quality,toeic900,0
1274,last-minute,直前の,adjective,adj_quality,toeic900,0
1275,lavish,豪華な,adjective,adj_quality,toeic900,0
1276,legitimate,正当な,adjective,adj_quality,toeic900,0
1277,liable,法的責任がある,adjective,adj_quality,toeic900,0
1278,looming,迫り来る,adjective,adj_quality,toeic900,0
1279,lucrative,利益の大きい,adjective,adj_quality,toeic900,0
1280,majestic,雄大な,adjective,adj_quality,toeic900,0
1281,makeshift,間に合わせの,adjective,adj_quality,toeic900,0
1282,mandatory,義務的な,adjective,adj_quality,toeic900,0
1283,maneuverable,操作しやすい,adjective,adj_quality,toeic900,0
1284,marginal,わずかな,adjective,adj_quality,toeic900,0
1285,marked,著しい,adjective,adj_quality,toeic900,0
1286,marvelous,素晴らしい,adjective,adj_quality,toeic900,0
1287,meager,わずかな,adjective,adj_quality,toeic900,0
1288,meaningful,有意義な,adjective,adj_quality,toeic900,0
1289,measurable,測定可能な,adjective,adj_quality,toeic900,0
1290,medieval,中世の,adjective,adj_quality,toeic900,0
1291,mediocre,平凡な,adjective,adj_quality,toeic900,0
1292,meticulous,綿密な,adjective,adj_quality,toeic900,0
1293,moldy,かびの生えた,adjective,adj_quality,toeic900,0
1294,momentous,重大な,adjective,adj_quality,toeic900,0
1295,mounting,増大している,adjective,adj_quality,toeic900,0
1296,moving,感動的な,adjective,adj_quality,toeic900,0
1297,multilingual,多言語対応の,adjective,adj_quality,toeic900,0
1298,mundane,ありふれた,adjective,adj_quality,toeic900,0
1299,nominal,名目上の,adjective,adj_quality,toeic900,1
1300,nondescript,なんの変哲もない,adjective,adj_quality,toeic900,0
1301,noteworthy,注目に値する,adjective,adj_quality,toeic900,0
1302,obedient,従順な,adjective,adj_quality,toeic900,0
1303,obligatory,義務的な,adjective,adj_quality,toeic900,0
1304,observant,注意深い,adjective,adj_quality,toeic900,0
1305,obsolete,旧式の,adjective,adj_quality,toeic900,0
1306,occupied,使用中の,adjective,adj_quality,toeic900,0
1307,on-the-job,職場での,adjective,adj_quality,toeic900,0
1308,optimal,最適な,adjective,adj_quality,toeic900,0
1309,optimum,最良の,adjective,adj_quality,toeic900,0
1310,oriented,〜志向の,adjective,adj_quality,toeic900,0
1311,out of place,場違いの,adjective,adj_quality,toeic900,0
1312,out of print,絶版になっている,adjective,adj_quality,toeic900,0
1313,outdated,時代遅れの,adjective,adj_quality,toeic900,0
1314,outlying,辺鄙な,adjective,adj_quality,toeic900,0
1315,outrageous,とんでもない,adjective,adj_quality,toeic900,0
1316,outright,完全な,adjective,adj_quality,toeic900,0
1317,overpriced,値段が高すぎる,adjective,adj_quality,toeic900,0
1318,painstaking,入念な,adjective,adj_quality,toeic900,0
1319,palatable,おいしい,adjective,adj_quality,toeic900,0
1320,paramount,最重要の,adjective,adj_quality,toeic900,0
1321,pathetic,哀れな,adjective,adj_quality,toeic900,0
1322,perpetual,永続的な,adjective,adj_quality,toeic900,0
1323,personable,親しみやすい,adjective,adj_quality,toeic900,0
1324,personalized,個人に合わせた,adjective,adj_quality,toeic900,0
1325,pertinent,関連のある,adjective,adj_quality,toeic900,0
1326,phony,偽の,adjective,adj_quality,toeic900,0
1327,pirated,海賊版の,adjective,adj_quality,toeic900,0
1328,pivotal,きわめて重要な,adjective,adj_quality,toeic900,0
1329,plaid,格子縞の,adjective,adj_quality,toeic900,0
1330,plausible,もっともらしい,adjective,adj_quality,toeic900,0
1331,pointless,無意味な,adjective,adj_quality,toeic900,0
1332,populous,人口の多い,adjective,adj_quality,toeic900,0
1333,postgraduate,大学院の,adjective,adj_quality,toeic900,0
1334,pragmatic,実用的な,adjective,adj_quality,toeic900,0
1335,predominant,支配的な,adjective,adj_quality,toeic900,0
1336,premier,主要な,adjective,adj_quality,toeic900,0
1337,preparatory,準備用の,adjective,adj_quality,toeic900,0
1338,prevailing,広く受け入れられている,adjective,adj_quality,toeic900,0
1339,priceless,非常に貴重な,adjective,adj_quality,toeic900,0
1340,privileged,優遇された,adjective,adj_quality,toeic900,0
1341,probationary,試用中の,adjective,adj_quality,toeic900,0
1342,profound,重大な,adjective,adj_quality,toeic900,0
1343,prolific,多作の,adjective,adj_quality,toeic900,0
1344,prone,しがちだ,adjective,adj_quality,toeic900,0
1345,proven,実績のある,adjective,adj_quality,toeic900,0
1346,provisional,仮の,adjective,adj_quality,toeic900,0
1347,punitive,懲罰的な,adjective,adj_quality,toeic900,0
1348,questionable,疑わしい,adjective,adj_quality,toeic900,0
1349,radioactive,放射性の,adjective,adj_quality,toeic900,0
1350,rampant,はびこっている,adjective,adj_quality,toeic900,0
1351,receptive,受け入れやすい,adjective,adj_quality,toeic900,0
1352,reciprocal,相互の,adjective,adj_quality,toeic900,0
1353,reckless,無謀な,adjective,adj_quality,toeic900,0
1354,rectangular,長方形の,adjective,adj_quality,toeic900,0
1355,recurrent,再発性の,adjective,adj_quality,toeic900,0
1356,redeemable,商品と交換できる,adjective,adj_quality,toeic900,0
1357,redundant,冗長な,adjective,adj_quality,toeic900,0
1358,refined,洗練された,adjective,adj_quality,toeic900,0
1359,reminiscent,〜を連想させる,adjective,adj_quality,toeic900,0
1360,renewable,再生可能な,adjective,adj_quality,toeic900,0
1361,repetitive,繰り返しの多い,adjective,adj_quality,toeic900,0
1362,reputable,評判の良い,adjective,adj_quality,toeic900,0
1363,requisite,必要な,adjective,adj_quality,toeic900,0
1364,resolute,決意の固い,adjective,adj_quality,toeic900,0
1365,responsive,反応が早い,adjective,adj_quality,toeic900,0
1366,retrievable,検索できる,adjective,adj_quality,toeic900,0
1367,rigorous,厳しい,adjective,adj_quality,toeic900,0
1368,robust,堅調な,adjective,adj_quality,toeic900,0
1369,rotating,交代制の,adjective,adj_quality,toeic900,0
1370,round-trip,往復の,adjective,adj_quality,toeic900,0
1371,rustic,田舎の,adjective,adj_quality,toeic900,0
1372,rusty,さびついた,adjective,adj_quality,toeic900,0
1373,saturated,飽和した,adjective,adj_quality,toeic900,0
1374,savory,風味豊かな,adjective,adj_quality,toeic900,0
1375,savvy,抜け目ない,adjective,adj_quality,toeic900,0
1376,scrumptious,おいしい,adjective,adj_quality,toeic900,0
1377,seamless,円滑な,adjective,adj_quality,toeic900,0
1378,seasoned,経験豊富な,adjective,adj_quality,toeic900,0
1379,secluded,人里離れた,adjective,adj_quality,toeic900,0
1380,semiannual,半年ごとの,adjective,adj_quality,toeic900,0
1381,sequential,順序に沿った,adjective,adj_quality,toeic900,0
1382,shabby,ぼろぼろの,adjective,adj_quality,toeic900,0
1383,shaky,不安定な,adjective,adj_quality,toeic900,0
1384,sheer,まったくの,adjective,adj_quality,toeic900,0
1385,shrewd,賢明な,adjective,adj_quality,toeic900,0
1386,simultaneous,同時の,adjective,adj_quality,toeic900,0
1387,sizable,かなり大きな,adjective,adj_quality,toeic900,0
1388,skeptical,懐疑的な,adjective,adj_quality,toeic900,0
1389,sketchy,大ざっぱな,adjective,adj_quality,toeic900,0
1390,slack,低迷した,adjective,adj_quality,toeic900,0
1391,slanted,斜めの,adjective,adj_quality,toeic900,0
1392,sleek,流線型の,adjective,adj_quality,toeic900,0
1393,sloppy,ずさんな,adjective,adj_quality,toeic900,0
1394,sluggish,低調な,adjective,adj_quality,toeic900,0
1395,solvent,支払い能力のある,adjective,adj_quality,toeic900,0
1396,soothing,なだめるような,adjective,adj_quality,toeic900,0
1397,sparse,まばらな,adjective,adj_quality,toeic900,0
1398,speculative,投機的な,adjective,adj_quality,toeic900,0
1399,spontaneous,自発的な,adjective,adj_quality,toeic900,0
1400,stagnant,停滞した,adjective,adj_quality,toeic900,0
1401,stale,新鮮でない,adjective,adj_quality,toeic900,0
1402,stellar,素晴らしい,adjective,adj_quality,toeic900,0
1403,sterile,不毛の,adjective,adj_quality,toeic900,0
1404,stern,厳しい,adjective,adj_quality,toeic900,0
1405,strenuous,骨の折れる,adjective,adj_quality,toeic900,0
1406,stringent,厳しい,adjective,adj_quality,toeic900,0
1407,stubborn,頑固な,adjective,adj_quality,toeic900,0
1408,sturdy,丈夫な,adjective,adj_quality,toeic900,0
1409,subdued,落ち着いた,adjective,adj_quality,toeic900,0
1410,sublime,崇高な,adjective,adj_quality,toeic900,0
1411,submissive,従順な,adjective,adj_quality,toeic900,0
1412,subsequent,その後の,adjective,adj_quality,toeic900,0
1413,succinct,簡潔な,adjective,adj_quality,toeic900,0
1414,succulent,ジューシーな,adjective,adj_quality,toeic900,0
1415,sumptuous,豪華な,adjective,adj_quality,toeic900,0
1416,superb,見事な,adjective,adj_quality,toeic900,0
1417,susceptible,影響を受けやすい,adjective,adj_quality,toeic900,0
1418,swift,素早い,adjective,adj_quality,toeic900,0
1419,swollen,腫れた,adjective,adj_quality,toeic900,0
1420,symmetrical,左右対称の,adjective,adj_quality,toeic900,0
1421,synthetic,合成の,adjective,adj_quality,toeic900,0
1422,tangible,具体的な,adjective,adj_quality,toeic900,0
1423,tardy,遅刻した,adjective,adj_quality,toeic900,0
1424,tedious,退屈な,adjective,adj_quality,toeic900,0
1425,tenacious,粘り強い,adjective,adj_quality,toeic900,0
1426,tolerable,耐えられる,adjective,adj_quality,toeic900,0
1427,top-notch,一流の,adjective,adj_quality,toeic900,0
1428,tranquil,のどかな,adjective,adj_quality,toeic900,0
1429,transitional,過渡期の,adjective,adj_quality,toeic900,0
1430,triumphant,得意げな,adjective,adj_quality,toeic900,0
1431,ubiquitous,どこにでもある,adjective,adj_quality,toeic900,0
1432,unaccounted,行方不明の,adjective,adj_quality,toeic900,0
1433,unanimous,満場一致の,adjective,adj_quality,toeic900,0
1434,unattended,放置された,adjective,adj_quality,toeic900,0
1435,unavailable,会うことができない,adjective,adj_quality,toeic900,0
1436,unaware,気づいていない,adjective,adj_quality,toeic900,0
1437,unbiased,公平な,adjective,adj_quality,toeic900,0
1438,uncanny,並外れた,adjective,adj_quality,toeic900,0
1439,under way,進行中,adjective,adj_quality,toeic900,0
1440,underlying,根本的な,adjective,adj_quality,toeic900,0
1441,understaffed,人員不足の,adjective,adj_quality,toeic900,0
1442,uneventful,平穏無事な,adjective,adj_quality,toeic900,0
1443,unfavorable,好ましくない,adjective,adj_quality,toeic900,0
1444,unflagging,絶え間ない,adjective,adj_quality,toeic900,0
1445,unparalleled,類を見ない,adjective,adj_quality,toeic900,0
1446,unprepared,準備ができていない,adjective,adj_quality,toeic900,0
1447,unrivaled,並ぶもののない,adjective,adj_quality,toeic900,0
1448,unsolicited,求められていない,adjective,adj_quality,toeic900,0
1449,unstable,不安定な,adjective,adj_quality,toeic900,0
1450,unwavering,揺るぎない,adjective,adj_quality,toeic900,0
1451,upright,垂直な,adjective,adj_quality,toeic900,0
1452,upscale,高級な,adjective,adj_quality,toeic900,0
1453,variable,変わりやすい,adjective,adj_quality,toeic900,0
1454,varied,さまざまな,adjective,adj_quality,toeic900,0
1455,verifiable,検証できる,adjective,adj_quality,toeic900,0
1456,versatile,多才な,adjective,adj_quality,toeic900,0
1457,vested,既得の,adjective,adj_quality,toeic900,0
1458,viable,実現可能な,adjective,adj_quality,toeic900,0
1459,vibrant,活気に満ちた,adjective,adj_quality,toeic900,0
1460,vintage,年代物の,adjective,adj_quality,toeic900,0
1461,visionary,先見の明のある,adjective,adj_quality,toeic900,0
1462,volatile,不安定な,adjective,adj_quality,toeic900,0
1463,vulnerable,影響を受けやすい,adjective,adj_quality,toeic900,0
1464,walk-in,予約なしの,adjective,adj_quality,toeic900,0
1465,wary,慎重な,adjective,adj_quality,toeic900,0
1466,watchful,用心深い,adjective,adj_quality,toeic900,0
1467,well-rounded,多才な,adjective,adj_quality,toeic900,0
1468,wholesome,体に良い,adjective,adj_quality,toeic900,0
1469,would-be,志望の,adjective,adj_quality,toeic900,0
1470,zealous,熱心な,adjective,adj_quality,toeic900,0
1471,inclusive,全て込みの,adjective,adj_quantity,toeic900,0
1472,some,いくつかの,adjective,adj_quantity,toeic900,0
1473,bulky,かさばった,adjective,adj_size,toeic900,0
1474,blazing,猛烈な,adjective,adj_weather,toeic900,0
1475,inclement,荒れ模様の,adjective,adj_weather,toeic900,0
1476,overcast,曇った,adjective,adj_weather,toeic900,0
1477,torrential,激しい,adjective,adj_weather,toeic900,0
1478,as it is,現状のまま,phrase,phrase,toeic900,0
1479,at any price,どんな犠牲を払っても,phrase,phrase,toeic900,0
1480,at no time,決して〜ない,phrase,phrase,toeic900,0
1481,at stake,危険に瀕して,phrase,phrase,toeic900,0
1482,at this rate,この調子では,phrase,phrase,toeic900,0
1483,be short of,～が不足している,phrase,phrase,toeic900,0
1484,for a change,たまには,phrase,phrase,toeic900,0
1485,for want of,～不足のために,phrase,phrase,toeic900,0
1486,in full,全額,phrase,phrase,toeic900,0
1487,in need of,～を必要として,phrase,phrase,toeic900,0
1488,in return,お返しに,phrase,phrase,toeic900,0
1489,make it,〜に間に合って到着する,phrase,phrase,toeic900,0
1490,on a budget,限られた予算で,phrase,phrase,toeic900,0
1491,on hand,手元にある,phrase,phrase,toeic900,0
1492,on offer,提供されている,phrase,phrase,toeic900,0
1493,on the road,出張中,phrase,phrase,toeic900,0
1494,on the whole,全体的に見て,phrase,phrase,toeic900,0
1495,as for,～に関しては,preposition,preposition,toeic900,0
1496,barring,～がなければ,preposition,preposition,toeic900,0
1497,in light of,〜を考慮して,preposition,preposition,toeic900,0
1498,albeit,〜ではあるが,conjunction,conjunction,toeic900,0
1499,insofar as,～する限りにおいて,conjunction,conjunction,toeic900,0
1500,much less,ましてや〜ない,conjunction,conjunction,toeic900,0
